Num_of_Loan,Payment_of_Min_Amount,Credit_History_Age,Num_Bank_Accounts,Delay_from_due_date,Changed_Credit_Limit,Monthly_Inhand_Salary,Num_Credit_Card,Amount_invested_monthly,Num_of_Delayed_Payment,Total_EMI_per_month,Payment_Behaviour,Age,Interest_Rate,Num_Credit_Inquiries,Outstanding_Debt,Credit_Mix,Annual_Income,Credit_Score
2,Missing,219,2,2,9.4,2831.833333333333,4,77.69798414556709,11,44.931902356541656,High_spent_Small_value_payments,51,8,5.0,701.41,Good,34366.0,0
1,Yes,195,4,20,14.46,3093.745000000001,6,140.56073545129144,15,39072.0,Low_spent_Medium_value_payments,42,18,5.0,1195.06,Standard,20851.59,0
1,Missing,196,4,25,14.46,1701.6325,6,108.84312528334875,15,9.299161964160938,Low_spent_Small_value_payments,42,18,5.0,1195.06,Standard,20851.59,0
1,Missing,197,4,23,11.46,1701.6325,6,171.97926735624242,14,9.299161964160938,!@9#%8,42,18,5.0,1195.06,Missing,20851.59,0
1,Yes,198,4,25,14.46,3093.745000000001,6,39.23490597529308,15,9.299161964160938,High_spent_Small_value_payments,42,18,5.0,1195.06,Standard,20851.59,0
1,Yes,219,4,25,9.46,3093.745000000001,6,10000.0,15,9.299161964160938,Low_spent_Large_value_payments,42,18,5.0,1195.06,Missing,20851.59,0
2,No,215,1,4,11.65,7223.4975,4,277.1164984781419,0,95.1054258716156,Low_spent_Medium_value_payments,30,1,0.0,180.95,Good,85553.97,0
2,No,217,1,4,10.65,7223.4975,4,885.6285869695973,0,95.1054258716156,Low_spent_Small_value_payments,30,1,1.0,180.95,Good,85553.97,0
2,No,219,1,4,10.65,7223.4975,4,97.57054777859145,0,95.1054258716156,High_spent_Large_value_payments,30,1,1.0,180.95,Good,85553.97,0
2,No,220,1,4,10.65,7223.4975,4,77.51567346819431,0,95.1054258716156,High_spent_Large_value_payments,31,1,1.0,180.95,Good,85553.97,0
2,No,222,1,4,10.65,7223.4975,4,10000.0,-2,95.1054258716156,Low_spent_Large_value_payments,31,1,1.0,180.95,Good,85553.97,0
2,Yes,71,6,20,10.93,806.6633333333333,10,60.75079649365773,17,26786.0,Low_spent_Large_value_payments,19,23,6.0,1685.88,Standard,9163.96,1
2,Yes,73,6,20,10.93,806.6633333333333,10,43.79116605959968,15,14.377701129115133,Low_spent_Medium_value_payments,20,23,6.0,1685.88,Standard,9163.96,1
2,Yes,74,6,20,10.93,806.6633333333333,10,32.70808357367411,15,14.377701129115133,!@9#%8,20,23,6.0,1685.88,Standard,9163.96,1
2,Yes,75,6,22,10.93,806.6633333333333,10,41.81486384476021,18,14.377701129115133,Low_spent_Medium_value_payments,20,23,6.0,1685.88,Standard,9163.96,1
-100,Yes,76,6,20,10.93,806.6633333333333,10,74.47649640294705,14,14.377701129115133,!@9#%8,20,23,6.0,1685.88,Missing,9163.96,1
2,Yes,78,6,20,10.93,806.6633333333333,10,23.25909899993948,18,14.377701129115133,High_spent_Medium_value_payments,20,23,6.0,1685.88,Standard,9163.96,0
9,Yes,118,10,37,17.51,5144.41,6,102.55659294574616,17,346.3633488711281,High_spent_Medium_value_payments,21,31,9.0,3198.8,Bad,61444.92,1
9,Yes,119,10,37,17.51,5144.41,6,126.59991197956808,21,346.3633488711281,High_spent_Small_value_payments,21,31,12.0,3198.8,Bad,61444.92,1
9,Yes,120,10,37,11.510000000000002,5144.41,6,373.2562522466104,22,346.3633488711281,Low_spent_Small_value_payments,21,31,12.0,3198.8,Bad,61444.92,0
9,Yes,121,10,39,17.51,5144.41,6,250.9880335650608,22,346.3633488711281,Low_spent_Small_value_payments,21,31,12.0,3198.8,Bad,61444.92,1
9,Yes,122,10,40,17.51,5144.41,6,77.18534903251606,20,346.3633488711281,High_spent_Medium_value_payments,21,31,12.0,3198.8,Bad,61444.92,1
9,Yes,123,10,37,11.510000000000002,3093.745000000001,6,111.0720726903534,20,346.3633488711281,!@9#%8,21,31,12.0,3198.8,Bad,61444.92,1
9,Yes,124,10,37,17.51,5144.41,6,240.82375427537812,14,346.3633488711281,Low_spent_Medium_value_payments,21,31,12.0,3198.8,Missing,61444.92,1
6,Yes,160,9,39,20.61,1148.5183333333332,9,60.63107242390446,15,40.16573685652548,!@9#%8,22,24,8.0,2075.81,Missing,14070.22,1
6,Yes,161,9,39,18.61,3093.745000000001,9,47.27882128295339,15,40.16573685652548,High_spent_Medium_value_payments,22,24,8.0,2075.81,Bad,14070.22,1
6,Yes,162,9,39,25.61,1148.5183333333332,9,132.09018211727297,15,40.16573685652548,Low_spent_Small_value_payments,22,24,8.0,2075.81,Bad,14070.22,0
6,Yes,164,9,36,18.61,1148.5183333333332,9,50.32590984643591,15,40.16573685652548,High_spent_Small_value_payments,22,24,8.0,2075.81,Bad,14070.22,1
6,Yes,165,9,39,18.61,1148.5183333333332,9,77.48861720631777,15,40.16573685652548,Low_spent_Small_value_payments,23,24,9.0,2075.81,Bad,14070.22,1
6,Yes,166,9,39,18.61,1148.5183333333332,9,27.170114877551956,18,40.16573685652548,High_spent_Small_value_payments,23,24,9.0,2075.81,Bad,14070.22,1
3,No,249,0,6,4.58,2836.544166666666,5,153.79081855626572,4,68.15523047927576,High_spent_Small_value_payments,48,1,0.0,147.75,Missing,36990.53,0
3,No,251,0,6,4.58,2836.544166666666,5,178.37512280363606,4,68.15523047927576,Low_spent_Large_value_payments,48,1,0.0,147.75,Good,36990.53,0
3,No,252,0,3,4.58,2836.544166666666,5,211.15127422544631,2,56747.0,Low_spent_Large_value_payments,48,1,0.0,147.75,Good,36990.53,0
3,No,254,0,6,4.58,2836.544166666666,534,80.39929779595847,4,68.15523047927576,High_spent_Medium_value_payments,48,1,0.0,147.75,Good,36990.53,0
3,No,255,0,6,4.58,2836.544166666666,5,181.4568509978114,4,68.15523047927576,High_spent_Small_value_payments,48,1,0.0,147.75,Good,36990.53,0
3,No,256,0,10,4.58,2836.544166666666,5,118.64174899983549,1,68.15523047927576,High_spent_Small_value_payments,48,1,5.0,147.75,Good,36990.53,0
696,Yes,80,7,57,2.21,4244.93,5,203.99675828666383,15,289.2684930481568,High_spent_Small_value_payments,38,17,9.0,1441.5,Bad,52499.16,1
8,Yes,81,7,52,2.21,4244.93,5,46.346862348397465,18,289.2684930481568,!@9#%8,38,17,9.0,1441.5,Bad,52499.16,0
8,Yes,82,7,57,2.21,3093.745000000001,5,135.92568154608836,17,289.2684930481568,High_spent_Medium_value_payments,38,17,9.0,1441.5,Bad,52499.16,1
-100,Yes,83,7,57,2.21,4244.93,5,93.25598736197443,18,289.2684930481568,High_spent_Medium_value_payments,38,17,9.0,1441.5,Bad,52499.16,1
-100,Yes,84,7,57,9.4,4244.93,5,138.30605643691425,18,289.2684930481568,High_spent_Small_value_payments,38,17,10.0,1441.5,Bad,52499.16,1
8,Yes,219,7,57,2.21,4244.93,5,180.7021731555252,18,289.2684930481568,Low_spent_Medium_value_payments,38,17,10.0,1441.5,Bad,52499.16,1
-100,Yes,86,7,57,3.21,4244.93,5,343.4596124841641,18,289.2684930481568,Low_spent_Medium_value_payments,38,17,10.0,1441.5,Bad,52499.16,1
8,Yes,87,7,57,2.21,4244.93,5,45.83887054190801,18,289.2684930481568,High_spent_Large_value_payments,38,17,10.0,1441.5,Missing,52499.16,1
8,Yes,143,7,57,12.31,556.3733333333333,8,10000.0,17,45.94457262673809,Low_spent_Small_value_payments,25,20,6.0,2673.71,Missing,7168.48,1
8,Yes,144,7,52,6.31,3093.745000000001,8,39.574315872681375,14,45.94457262673809,Low_spent_Large_value_payments,25,20,6.0,2673.71,Bad,7168.48,1
8,Yes,145,7,57,6.31,556.3733333333333,8,22.72754846759978,17,45.94457262673809,!@9#%8,25,20,6.0,2673.71,Missing,7168.48,1
8,Missing,146,7,57,6.31,556.3733333333333,8,10000.0,20,45.94457262673809,High_spent_Medium_value_payments,25,20,9.0,2673.71,Bad,7168.48,1
8,Yes,147,7,54,6.31,556.3733333333333,8,73.30136163769076,17,45.94457262673809,Low_spent_Small_value_payments,25,20,9.0,2673.71,Bad,7168.48,0
8,Yes,150,7,57,6.31,556.3733333333333,8,39.72331792580263,17,24855.0,Low_spent_Small_value_payments,26,20,9.0,2673.71,Bad,7168.48,1
4,No,222,5,21,1.07,1418.945416666667,7,126.35032616176422,14,62138.0,Low_spent_Small_value_payments,28,10,4.0,172.94,Standard,14219.345,0
4,No,223,5,21,9.4,1418.945416666667,7,49.94270225664496,14,30.05042301112112,Low_spent_Small_value_payments,28,10,4.0,172.94,Standard,14219.345,0
4,No,225,5,21,3.0700000000000003,1418.945416666667,7,156.45054023923765,19,30.05042301112112,Low_spent_Small_value_payments,28,10,4.0,172.94,Missing,14219.345,0
-100,No,227,5,20,-3.93,1418.945416666667,7,135.92568154608836,19,14298.0,High_spent_Medium_value_payments,28,10,6.0,172.94,Standard,14219.345,0
4,No,228,5,21,-5.93,1418.945416666667,7,191.0512274522605,19,30.05042301112112,Low_spent_Small_value_payments,28,10,6.0,172.94,Standard,14219.345,0
0,No,206,2,13,1.26,11139.025,3,363.6812948551212,6,0.0,Low_spent_Medium_value_payments,45,6,3.0,262.48,Good,131760.3,0
0,No,207,2,9,1.26,11139.025,3,10000.0,6,0.0,High_spent_Large_value_payments,45,6,3.0,262.48,Good,131760.3,0
0,No,208,2,13,1.26,11139.025,3,10000.0,6,0.0,High_spent_Large_value_payments,45,6,3.0,262.48,Good,131760.3,0
0,No,209,2,10,8.26,11139.025,3,1075.5638440041462,8,0.0,Low_spent_Medium_value_payments,45,6,3.0,262.48,Good,131760.3,0
0,No,210,2,13,1.26,3093.745000000001,3,470.3032906697423,6,0.0,High_spent_Small_value_payments,45,6,3.0,262.48,Good,131760.3,0
0,Missing,219,2,13,-4.74,11139.025,3,660.401364790977,6,0.0,High_spent_Small_value_payments,45,6,3.0,262.48,Good,131760.3,0
0,No,212,2,13,1.26,11139.025,3,261.96599107955205,6,0.0,High_spent_Medium_value_payments,45,6,215.0,262.48,Good,131760.3,0
0,No,213,2,10,9.4,11139.025,3,302.49783847832464,6,0.0,High_spent_Medium_value_payments,45,6,3.0,262.48,Good,131760.3,0
0,Yes,248,7,10,17.27,3093.745000000001,7,127.74705826313593,10,0.0,High_spent_Medium_value_payments,54,8,0.0,9.32,Missing,59343.12,0
0,Missing,249,7,13,20.27,4919.26,7,200.2557165859904,12,0.0,High_spent_Medium_value_payments,54,8,0.0,9.32,Standard,59343.12,0
0,Yes,219,7,10,17.27,4919.26,7,301.59901917337896,12,0.0,High_spent_Small_value_payments,54,8,4.0,9.32,Standard,59343.12,0
0,Missing,251,7,10,20.27,4919.26,7,189.7046372258301,12,0.0,High_spent_Medium_value_payments,54,8,4.0,9.32,Standard,59343.12,0
0,Missing,253,7,10,17.27,4919.26,7,40.29509834653077,12,0.0,High_spent_Large_value_payments,54,8,4.0,9.32,Standard,59343.12,0
0,Yes,255,7,15,17.27,4919.26,7,123.45654719780038,12,0.0,High_spent_Medium_value_payments,54,8,4.0,9.32,Standard,59343.12,0
0,No,190,5,13,7.33,3093.745000000001,5,72.06424587926612,16,0.0,Low_spent_Small_value_payments,49,1,2.0,1351.42,Good,11527.375,0
0,No,191,5,13,6.33,733.6145833333335,5,26.70808258665257,19,0.0,Low_spent_Small_value_payments,49,1,2.0,1351.42,Good,11527.375,0
-100,No,192,5,13,7.33,733.6145833333335,5,28.895906891979227,18,19070.0,Low_spent_Small_value_payments,49,1,2.0,1351.42,Missing,11527.375,0
0,No,193,5,13,7.33,733.6145833333335,5,34.39924145171421,19,0.0,Low_spent_Medium_value_payments,49,1,2.0,1351.42,Good,11527.375,0
0,No,196,5,16,7.33,733.6145833333335,5,33.90550574483465,19,0.0,Low_spent_Medium_value_payments,49,1,4.0,1351.42,Good,11527.375,0
0,No,197,5,16,2.33,733.6145833333335,5,56.37293647973804,17,0.0,Low_spent_Medium_value_payments,49,1,4.0,1351.42,Good,11527.375,0
6,Yes,219,7,43,13.67,3093.745000000001,10,100.11196956388488,14,212.2481903604725,High_spent_Medium_value_payments,38,24,10.0,1799.87,Bad,46477.56,1
6,Yes,105,7,43,6.67,4059.13,10,247.3122236627465,22,212.2481903604725,Low_spent_Medium_value_payments,38,24,10.0,1799.87,Missing,46477.56,1
6,Yes,106,7,43,6.67,3093.745000000001,10,28.294484871313987,22,18962.0,High_spent_Large_value_payments,38,24,10.0,1799.87,Bad,46477.56,1
6,Yes,107,7,43,10.67,4059.13,10,116.25802099514362,22,212.2481903604725,High_spent_Medium_value_payments,38,24,12.0,1799.87,Missing,46477.56,1
6,Yes,109,7,43,11.67,4059.13,10,295.54552593267744,20,212.2481903604725,Low_spent_Large_value_payments,39,24,12.0,1799.87,Bad,46477.56,1
6,Missing,110,7,46,6.67,4059.13,10,109.4092922679254,22,212.2481903604725,High_spent_Medium_value_payments,39,24,12.0,1799.87,Bad,46477.56,1
6,Yes,111,7,48,7.67,4059.13,10,169.107570766138,22,212.2481903604725,Low_spent_Small_value_payments,39,24,12.0,1799.87,Bad,46477.56,1
0,No,194,8,5,12.18,3093.745000000001,4,95.46836917664707,8,0.0,High_spent_Medium_value_payments,37,12,4.0,565.34,Standard,32387.94,0
0,No,199,8,5,9.4,2819.995,4,234.50651289265545,9,0.0,Low_spent_Small_value_payments,38,12,5.0,565.34,Standard,32387.94,1
2,No,300,4,8,7.07,2332.865,5,246.2535757202884,18,42.85108110077245,Low_spent_Small_value_payments,45,11,2.0,1153.62,Good,27226.38,0
2,No,301,4,9,7.07,2332.865,5,117.061348592001,18,42.85108110077245,Low_spent_Small_value_payments,46,11,2.0,1153.62,Good,27226.38,0
2,No,303,4,8,7.07,2332.865,5,162.4876292012005,17,42.85108110077245,Low_spent_Small_value_payments,46,11,2.0,1153.62,Missing,27226.38,0
2,No,305,4,8,7.07,2332.865,5,120.32845724338532,18,42.85108110077245,High_spent_Small_value_payments,46,11,2.0,1153.62,Good,27226.38,0
2,No,228,1,13,3.67,3093.745000000001,2,135.92568154608836,5,128.40407522529622,High_spent_Medium_value_payments,41,11,0.0,10.29,Good,86097.54000000001,0
2,No,230,1,13,3.67,7202.795000000001,2,106.33834299984235,14,128.40407522529622,High_spent_Medium_value_payments,41,11,0.0,10.29,Good,86097.54000000001,0
2,No,231,1,13,3.67,7202.795000000001,2,235.2457981281076,6,128.40407522529622,High_spent_Small_value_payments,41,11,0.0,10.29,Good,86097.54000000001,0
2,Missing,232,1,15,3.67,7202.795000000001,2,142.90682634869418,5,128.40407522529622,High_spent_Large_value_payments,41,11,0.0,10.29,Good,86097.54000000001,0
2,No,233,1,13,3.67,7202.795000000001,2,816.0012267467183,3,128.40407522529622,Low_spent_Small_value_payments,41,11,0.0,10.29,Good,86097.54000000001,0
2,No,234,1,9,9.4,7202.795000000001,2,249.13861358191247,5,128.40407522529622,High_spent_Medium_value_payments,41,11,1834.0,10.29,Missing,86097.54000000001,0
8,Yes,75,7,53,18.81,2401.943333333333,8,199.741677411369,21,190.9585312553914,Low_spent_Small_value_payments,36,31,8.0,3190.38,Bad,29423.32,0
8,Yes,76,7,53,25.81,2401.943333333333,8,204.92551670672887,21,190.9585312553914,Low_spent_Medium_value_payments,-500,31,8.0,3190.38,Bad,29423.32,0
8,Missing,219,7,53,18.81,2401.943333333333,8,55.97055430638451,21,190.9585312553914,!@9#%8,36,31,8.0,3190.38,Bad,29423.32,0
8,Yes,81,7,53,18.81,2401.943333333333,8,10000.0,21,190.9585312553914,High_spent_Medium_value_payments,36,31,8.0,3190.38,Bad,29423.32,0
6,Yes,70,10,25,25.87,1216.9433333333334,9,54.88139508764942,17,73.97358727607158,Low_spent_Medium_value_payments,32,33,10.0,4014.35,Bad,16799.32,0
6,Yes,71,10,21,25.87,1216.9433333333334,9,19.285722682722387,17,73.97358727607158,High_spent_Large_value_payments,32,33,10.0,4014.35,Missing,16799.32,0
6,Yes,72,10,21,25.87,3093.745000000001,9,43.18930738919078,17,73.97358727607158,Low_spent_Medium_value_payments,32,3653,10.0,4014.35,Bad,16799.32,0
6,Yes,73,10,21,24.87,1216.9433333333334,9,117.01705803207663,17,73.97358727607158,Low_spent_Small_value_payments,32,33,10.0,4014.35,Bad,16799.32,0
6,Yes,74,10,21,25.87,1216.9433333333334,9,73.9333336821867,17,73.97358727607158,High_spent_Small_value_payments,32,33,10.0,4014.35,Missing,16799.32,0
6,Yes,75,10,23,25.87,1216.9433333333334,9,44.02207224416726,17,73.97358727607158,High_spent_Small_value_payments,32,33,11.0,4014.35,Bad,16799.32,0
1,Yes,388,6,23,16.75,6652.8600000000015,6,58.34894243868224,19,48.482083556437686,High_spent_Large_value_payments,26,10,3.0,794.73,Missing,81430.32,0
1,Yes,389,6,20,20.75,6652.8600000000015,6,291.83271838467425,14,48.482083556437686,High_spent_Small_value_payments,2955,10,3.0,794.73,Standard,81430.32,0
1,Yes,391,6,20,16.75,6652.8600000000015,6,561.1909805379394,18,48.482083556437686,Low_spent_Small_value_payments,26,10,3.0,794.73,Standard,81430.32,1
1,Yes,392,6,20,16.75,6652.8600000000015,6,81.73553351852513,19,48.482083556437686,!@9#%8,27,10,3.0,794.73,Standard,81430.32,1
1,Yes,393,6,20,11.75,6652.8600000000015,6,186.9559388272958,21,48.482083556437686,Low_spent_Medium_value_payments,27,10,3.0,794.73,Standard,81430.32,0
1,Missing,394,6,18,16.75,6652.8600000000015,6,10000.0,18,14998.0,High_spent_Medium_value_payments,27,10,3.0,794.73,Standard,81430.32,1
1,Yes,395,6,20,16.75,6652.8600000000015,6,160.38895982092242,18,48.482083556437686,Low_spent_Large_value_payments,27,10,3.0,794.73,Standard,81430.32,1
8,Yes,192,8,14,3.68,787.8741666666666,10,33.90995990366567,18,57679.0,Low_spent_Medium_value_payments,23,22,11.0,2497.37,Bad,8794.49,0
8,Yes,195,8,17,3.68,787.8741666666666,10,41.16662186509728,14,57.57570190333379,Low_spent_Small_value_payments,23,22,11.0,2497.37,Missing,8794.49,1
8,Yes,197,8,17,3.68,3093.745000000001,10,21.696915009105805,18,57.57570190333379,High_spent_Medium_value_payments,23,22,11.0,2497.37,Missing,8794.49,1
-100,Yes,230,7,24,17.95,2832.058333333333,7,224.9838901645906,20,36.33174171961623,Low_spent_Medium_value_payments,14,9,5.0,1941.65,Standard,31896.7,1
2,Yes,231,7,21,17.95,3093.745000000001,7,44.67600103591669,20,36.33174171961623,!@9#%8,7799,9,5.0,1941.65,Standard,31896.7,0
2,Yes,232,7,29,17.95,2832.058333333333,7,336.13771467982934,14,36.33174171961623,Low_spent_Small_value_payments,14,9,10.0,1941.65,Missing,31896.7,1
2,Yes,233,7,24,17.95,2832.058333333333,7,43.67375037609496,20,36.33174171961623,High_spent_Medium_value_payments,14,9,10.0,1941.65,Standard,31896.7,1
2,Yes,234,7,24,17.95,2832.058333333333,7,217.64419680259127,20,36.33174171961623,Low_spent_Small_value_payments,14,9,10.0,1941.65,Standard,31896.7,1
2,Missing,235,7,24,17.95,2832.058333333333,7,135.92568154608836,20,36.33174171961623,High_spent_Small_value_payments,14,9,10.0,1941.65,Standard,31896.7,0
2,Yes,236,7,23,17.95,3093.745000000001,7,126.28740141344085,20,48104.0,Low_spent_Small_value_payments,14,9,10.0,1941.65,Standard,31896.7,1
2,Yes,388,5,23,18.8,7879.1399999999985,7,135.92568154608836,16,137.25148491642315,High_spent_Large_value_payments,35,7,4.0,1067.59,Standard,93373.68,0
2,Missing,389,5,18,18.8,7879.1399999999985,7,295.01445801620764,16,137.25148491642315,High_spent_Medium_value_payments,35,7,4.0,1067.59,Standard,93373.68,0
2,Yes,391,5,22,18.8,7879.1399999999985,7,135.92568154608836,17,137.25148491642315,High_spent_Medium_value_payments,35,7,4.0,1067.59,Missing,93373.68,0
2,Yes,392,5,18,18.8,3093.745000000001,7,651.1078547979321,16,137.25148491642315,Low_spent_Large_value_payments,35,4891,4.0,1067.59,Missing,93373.68,0
2,Yes,394,5,18,18.8,7879.1399999999985,7,410.2829405096743,16,13537.0,High_spent_Small_value_payments,36,7,4.0,1067.59,Standard,93373.68,0
2,Yes,395,5,18,18.8,3093.745000000001,7,331.45391767945614,16,137.25148491642315,High_spent_Medium_value_payments,36,7,4.0,1067.59,Standard,93373.68,0
2,Missing,270,5,1,9.95,14058.223333333332,3,1212.158621055544,8,222.28572724583728,Low_spent_Large_value_payments,-500,12,1.0,959.2,Good,166658.68,0
2,Missing,271,5,1,9.95,14058.223333333332,3,1258.1606669818746,11,222.28572724583728,Low_spent_Small_value_payments,21,12,1.0,959.2,Good,166658.68,0
2,No,273,5,-2,9.95,14058.223333333332,3,396.2227192305627,8,222.28572724583728,High_spent_Small_value_payments,21,12,1.0,959.2,Missing,166658.68,0
2,Missing,274,5,3,9.95,14058.223333333332,3,316.0603834070281,8,222.28572724583728,!@9#%8,21,12,1.0,959.2,Good,166658.68,0
2,No,275,5,1,9.95,3093.745000000001,3,358.3374966119412,8,222.28572724583728,High_spent_Large_value_payments,21,12,1.0,959.2,Good,166658.68,0
2,No,225,4,11,8.25,3093.745000000001,4,52.18400997299714,13,16.369621886776606,Low_spent_Medium_value_payments,55,4,4.0,708.27,Good,17168.925,0
2,No,227,4,11,8.25,1438.74375,4,88.38247797124237,10,16.369621886776606,Low_spent_Large_value_payments,55,4,4.0,708.27,Good,17168.925,0
2,No,228,4,11,8.25,1438.74375,4,126.62483467238155,10,16.369621886776606,Low_spent_Large_value_payments,55,4,4.0,708.27,Good,17168.925,0
2,No,229,4,11,8.25,1438.74375,4,135.92568154608836,9,16.369621886776606,Low_spent_Small_value_payments,55,4,8.0,708.27,Good,17168.925,0
2,No,230,4,11,10.25,1438.74375,4,171.92076891610557,10,16.369621886776606,!@9#%8,55,4,8.0,708.27,Good,17168.925,0
-100,No,231,4,11,8.25,1438.74375,4,63.768721105874576,14,16.369621886776606,Low_spent_Medium_value_payments,56,4,1005.0,708.27,Good,17168.925,0
1279,Yes,157,4,11,16.509999999999998,1752.506666666667,3,199.6426439501988,14,108.83529246542848,Low_spent_Small_value_payments,14,14,4.0,1388.59,Standard,23646.08,0
6,Yes,159,4,11,19.51,1752.506666666667,1173,34.621479083117315,12,108.83529246542848,High_spent_Large_value_payments,14,14,4.0,1388.59,Standard,23646.08,0
6,Yes,160,4,14,11.51,3093.745000000001,3,62.83963355977576,12,108.83529246542848,High_spent_Medium_value_payments,14,14,4.0,1388.59,Standard,23646.08,0
6,Missing,219,4,11,12.51,1752.506666666667,3,45.20413709297923,11,108.83529246542848,!@9#%8,14,14,4.0,1388.59,Standard,23646.08,0
6,Missing,162,4,11,12.51,1752.506666666667,3,26.116456522062965,13,108.83529246542848,High_spent_Large_value_payments,14,14,4.0,1388.59,Standard,23646.08,0
6,Yes,163,4,11,12.51,1752.506666666667,3,26.99001664824962,12,108.83529246542848,!@9#%8,14,14,7.0,1388.59,Standard,23646.08,0
0,Missing,230,3,29,9.16,8738.14,3,424.7962243178304,14,0.0,High_spent_Small_value_payments,21,137,7.0,1323.25,Standard,108073.68,0
0,Yes,231,3,29,9.16,8738.14,3,498.6041175171477,14,0.0,High_spent_Small_value_payments,21,9,1391.0,1323.25,Standard,108073.68,0
0,Yes,232,3,32,9.16,3093.745000000001,3,125.47345515084774,12,0.0,High_spent_Large_value_payments,21,9,7.0,1323.25,Standard,108073.68,0
0,Yes,233,3,29,9.16,8738.14,3,188.84719994869263,14,0.0,High_spent_Medium_value_payments,21,9,7.0,1323.25,Standard,108073.68,0
0,Yes,234,3,29,9.16,8738.14,3,10000.0,16,50548.0,High_spent_Small_value_payments,21,9,7.0,1323.25,Missing,108073.68,0
0,Yes,219,3,29,16.16,8738.14,3,319.1346319624828,14,0.0,High_spent_Medium_value_payments,22,9,7.0,1323.25,Standard,108073.68,0
1,Missing,326,5,18,10.39,1177.0291666666667,6,40.9027734676578,15,8.140792415105551,!@9#%8,42,18,0.0,562.05,Standard,13056.35,0
1,Yes,327,5,18,10.39,1177.0291666666667,6,78.43476578390165,15,8.140792415105551,Low_spent_Small_value_payments,42,18,0.0,562.05,Standard,13056.35,0
1,Yes,328,5,20,10.39,1177.0291666666667,6,100.13658617349532,15,8.140792415105551,Low_spent_Large_value_payments,42,18,0.0,562.05,Missing,13056.35,0
1,Missing,332,5,18,9.4,1177.0291666666667,6,85.04924864798363,15,20042.0,Low_spent_Small_value_payments,43,18,5.0,562.05,Standard,13056.35,0
1,Yes,333,5,18,10.39,1177.0291666666667,6,93.22152388148176,15,8.140792415105551,Low_spent_Small_value_payments,43,18,5.0,562.05,Standard,13056.35,0
5,Yes,73,5,30,15.51,3823.2325,5,285.10742627939305,8,142.5295757965802,Low_spent_Large_value_payments,16,27,9.0,1740.2,Standard,46586.79,1
5,Yes,74,5,30,15.51,3823.2325,5,81.03857323794568,8,142.5295757965802,High_spent_Large_value_payments,16,27,9.0,1740.2,Standard,46586.79,1
5,Yes,75,5,32,9.4,3823.2325,5,80.10245573212703,8,142.5295757965802,High_spent_Medium_value_payments,16,27,9.0,1740.2,Standard,46586.79,1
5,Missing,76,5,30,18.51,3823.2325,5,115.80638035271728,8,142.5295757965802,High_spent_Medium_value_payments,16,27,9.0,1740.2,Missing,46586.79,1
5,Yes,78,5,30,15.51,3823.2325,5,44.43851427548268,8,142.5295757965802,High_spent_Medium_value_payments,16,27,10.0,1740.2,Standard,46586.79,0
5,Yes,79,5,35,16.509999999999998,3823.2325,5,197.56810407004943,8,142.5295757965802,Low_spent_Medium_value_payments,16,27,10.0,1740.2,Missing,46586.79,0
5,Yes,80,5,30,15.51,3823.2325,5,137.6560300097682,5,142.5295757965802,!@9#%8,17,27,10.0,1740.2,Standard,46586.79,1
4,Yes,183,7,12,20.73,3416.6366666666668,6,143.28871464661725,11,87.5439990503073,High_spent_Small_value_payments,19,7,7.0,1072.63,Standard,41995.64,0
4,Yes,184,7,16,19.73,3416.6366666666668,6,247.4231953550215,8,87.5439990503073,Low_spent_Small_value_payments,19,7,7.0,1072.63,Missing,41995.64,0
4,Yes,185,7,12,22.73,3416.6366666666668,6,10000.0,11,87.5439990503073,Low_spent_Small_value_payments,19,7,7.0,1072.63,Standard,41995.64,0
4,Yes,186,7,12,16.73,3416.6366666666668,6,135.7846452032895,523,87.5439990503073,!@9#%8,19,7,7.0,1072.63,Standard,41995.64,0
4,Yes,187,7,17,16.73,3416.6366666666668,6,22.464810950380077,12,87.5439990503073,High_spent_Large_value_payments,19,7,7.0,1072.63,Standard,41995.64,0
4,Yes,188,7,10,16.73,3416.6366666666668,6,80.70339657613228,11,87.5439990503073,High_spent_Small_value_payments,19,7,7.0,1072.63,Standard,41995.64,0
4,Yes,189,7,12,16.73,3416.6366666666668,6,344.1723301218917,11,87.5439990503073,!@9#%8,19,7,7.0,1072.63,Missing,41995.64,0
4,Yes,190,7,12,16.73,3416.6366666666668,6,142.33879189538322,10,87.5439990503073,Low_spent_Small_value_payments,20,7,7.0,1072.63,Standard,41995.64,0
0,Yes,309,4,29,10.98,1626.594166666667,6,212.90972161424648,14,0.0,Low_spent_Small_value_payments,24,11,3.0,19.94,Missing,20287.13,0
0,Yes,310,4,27,10.98,1626.594166666667,6,126.04580945909272,15,0.0,Low_spent_Small_value_payments,24,11,8.0,19.94,Standard,20287.13,0
0,Yes,311,4,26,10.98,1626.594166666667,6,137.03849355011783,14,64917.0,Low_spent_Medium_value_payments,24,11,8.0,19.94,Missing,20287.13,0
0,Yes,312,1041,29,12.98,1626.594166666667,6,135.92568154608836,14,0.0,!@9#%8,24,11,8.0,19.94,Standard,20287.13,0
0,Yes,219,4,29,14.98,1626.594166666667,6,10000.0,13,0.0,Low_spent_Small_value_payments,24,11,8.0,19.94,Standard,20287.13,0
